Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Total
2011,TN,Full-Service Providers,9.98,10.27,7.23,12.07,9.28
2011,TX,Full-Service Providers,11.08,8.83,6.24,10.08,9.0
2011,UT,Full-Service Providers,8.96,7.35,5.1,9.24,7.13
2011,VA,Full-Service Providers,10.64,7.95,6.49,8.24,8.84
2011,VT,Full-Service Providers,16.26,14.0,9.83,0.0,13.8
2011,WA,Full-Service Providers,8.28,7.5,4.02,8.54,6.83
2011,WI,Full-Service Providers,13.02,10.42,7.33,0.0,10.21
2011,WV,Full-Service Providers,9.39,8.14,6.18,8.6,7.88
2011,WY,Full-Service Providers,9.11,7.72,5.41,0.0,6.58
2011,US,Full-Service Providers,11.6,9.93,6.6,9.35,9.79
2011,CA,Restructured Retail Service Providers,22.9,12.1,9.96,7.26,11.29
2011,CT,Restructured Retail Service Providers,18.37,15.63,14.07,10.28,16.15
2011,DC,Restructured Retail Service Providers,12.91,12.69,6.89,10.19,12.45
2011,DE,Restructured Retail Service Providers,12.78,9.34,7.76,0.0,8.87
2011,IL,Restructured Retail Service Providers,11.57,7.81,6.49,6.82,7.13
2011,MA,Restructured Retail Service Providers,16.14,14.16,13.68,6.14,13.98
2011,MD,Restructured Retail Service Providers,13.44,11.19,8.7,9.03,11.13
2011,ME,Restructured Retail Service Providers,15.4,12.28,8.85,0.0,12.56
2011,MI,Restructured Retail Service Providers,13.25,8.3,6.72,0.0,7.48
2011,MT,Restructured Retail Service Providers,9.84,6.24,4.43,0.0,4.54
2011,NH,Restructured Retail Service Providers,14.94,12.45,11.04,0.0,11.86
2011,NJ,Restructured Retail Service Providers,16.3,13.03,11.94,10.58,13.07
2011,NV,Restructured Retail Service Providers,0.0,7.48,4.63,0.0,5.18
2011,NY,Restructured Retail Service Providers,19.27,15.04,7.22,13.87,14.47
2011,OH,Restructured Retail Service Providers,11.04,9.09,6.2,6.45,8.42
2011,OR,Restructured Retail Service Providers,0.0,7.78,4.99,0.0,5.85
2011,PA,Restructured Retail Service Providers,13.33,9.2,7.53,8.93,8.87
2011,RI,Restructured Retail Service Providers,13.96,12.08,11.03,14.11,11.86
2011,WA,Restructured Retail Service Providers,0.0,5.18,4.82,0.0,4.83
2011,US,Restructured Retail Service Providers,14.58,11.61,7.89,10.79,10.6
2011,CA,Energy-Only Providers,10.1,6.54,5.96,6.44,6.34
2011,CT,Energy-Only Providers,9.72,9.29,9.29,6.77,9.39
2011,DC,Energy-Only Providers,9.69,9.07,5.55,7.17,8.92
2011,DE,Energy-Only Providers,9.74,8.14,7.28,0.0,7.87
2011,IL,Energy-Only Providers,6.97,5.93,5.5,5.59,5.71
2011,MA,Energy-Only Providers,8.38,8.52,8.38,5.42,8.4
2011,MD,Energy-Only Providers,9.45,8.7,7.38,7.76,8.61
2011,ME,Energy-Only Providers,8.41,7.76,6.82,0.0,7.76
2011,MI,Energy-Only Providers,7.35,6.25,5.71,0.0,5.97
2011,MT,Energy-Only Providers,6.1,3.93,3.92,0.0,3.92
2011,NH,Energy-Only Providers,8.11,7.83,7.54,0.0,7.71
2011,NJ,Energy-Only Providers,11.26,8.76,8.12,7.6,8.83
2011,NV,Energy-Only Providers,0.0,6.45,4.47,0.0,4.85
2011,NY,Energy-Only Providers,9.34,8.19,4.33,9.02,7.84
2011,OH,Energy-Only Providers,6.55,6.0,5.23,4.89,5.83
2011,OR,Energy-Only Providers,0.0,4.31,3.85,0.0,3.99
2011,PA,Energy-Only Providers,8.55,7.37,6.66,7.58,7.16
2011,RI,Energy-Only Providers,7.8,7.87,7.63,8.48,7.81
2011,WA,Energy-Only Providers,0.0,4.32,4.33,0.0,4.33
2011,US,Energy-Only Providers,8.42,7.61,6.15,7.8,7.18
2011,CA,Delivery-Only Service,12.8,5.57,4.01,0.82,4.94
2011,CT,Delivery-Only Service,8.65,6.34,4.78,3.51,6.76
2011,DC,Delivery-Only Service,3.22,3.62,1.34,3.02,3.53
2011,DE,Delivery-Only Service,3.03,1.21,0.48,0.0,0.99
2011,IL,Delivery-Only Service,4.6,1.88,0.99,1.23,1.42
2011,MA,Delivery-Only Service,7.76,5.64,5.3,0.72,5.59
2011,MD,Delivery-Only Service,3.99,2.49,1.32,1.26,2.52
2011,ME,Delivery-Only Service,6.99,4.53,2.03,0.0,4.81
2011,MI,Delivery-Only Service,5.9,2.05,1.01,0.0,1.51
2011,MT,Delivery-Only Service,3.74,2.31,0.51,0.0,0.62
2011,NH,Delivery-Only Service,6.83,4.62,3.5,0.0,4.16
2011,NJ,Delivery-Only Service,5.04,4.27,3.82,2.98,4.24
2011,NV,Delivery-Only Service,0.0,1.03,0.16,0.0,0.33
2011,NY,Delivery-Only Service,9.93,6.85,2.89,4.85,6.62
2011,OH,Delivery-Only Service,4.49,3.08,0.96,1.57,2.59
2011,OR,Delivery-Only Service,0.0,3.47,1.14,0.0,1.86
2011,PA,Delivery-Only Service,4.79,1.83,0.87,1.35,1.71
2011,RI,Delivery-Only Service,6.16,4.21,3.4,5.63,4.04
2011,WA,Delivery-Only Service,0.0,0.85,0.49,0.0,0.5
2011,US,Delivery-Only Service,6.16,4.01,1.73,2.99,3.42
2010,AK,Total Electric Industry,16.26,13.95,14.14,0.0,14.76
2010,AL,Total Electric Industry,10.67,10.18,6.01,0.0,8.89
2010,AR,Total Electric Industry,8.86,7.31,5.44,11.33,7.28
2010,AZ,Total Electric Industry,10.97,9.47,6.63,0.0,9.69
2010,CA,Total Electric Industry,14.75,13.09,9.8,8.27,13.01
2010,CO,Total Electric Industry,11.04,9.13,6.9,9.34,9.15
2010,CT,Total Electric Industry,19.25,16.45,14.51,11.53,17.38
2010,DC,Total Electric Industry,14.01,13.42,7.74,10.95,13.35
2010,DE,Total Electric Industry,13.8,11.36,9.57,0.0,11.97
2010,FL,Total Electric Industry,11.44,9.76,8.85,8.58,10.58
2010,GA,Total Electric Industry,10.07,9.06,6.22,7.46,8.87
2010,HI,Total Electric Industry,28.1,25.93,21.94,0.0,25.12
2010,IA,Total Electric Industry,10.42,7.91,5.36,0.0,7.66
2010,ID,Total Electric Industry,7.99,6.64,5.15,0.0,6.54
2010,IL,Total Electric Industry,11.52,8.88,6.82,6.72,9.13
2010,IN,Total Electric Industry,9.56,8.38,5.87,9.21,7.67
2010,KS,Total Electric Industry,10.03,8.25,6.23,0.0,8.35
2010,KY,Total Electric Industry,8.57,7.88,5.05,0.0,6.73
2010,LA,Total Electric Industry,8.98,8.5,5.84,9.46,7.8
2010,MA,Total Electric Industry,14.59,14.53,13.71,6.4,14.26
2010,MD,Total Electric Industry,14.32,11.75,9.58,9.89,12.71
2010,ME,Total Electric Industry,15.72,12.52,9.17,0.0,12.84
2010,MI,Total Electric Industry,12.46,9.81,7.08,10.65,9.88
2010,MN,Total Electric Industry,10.59,8.38,6.29,7.77,8.41
2010,MO,Total Electric Industry,9.08,7.5,5.5,6.14,7.78
2010,MS,Total Electric Industry,9.87,9.32,6.32,0.0,8.59
2010,MT,Total Electric Industry,9.16,8.55,5.55,0.0,7.84
2010,NC,Total Electric Industry,10.12,8.16,6.17,7.09,8.67
2010,ND,Total Electric Industry,8.13,7.21,5.81,0.0,7.11
2010,NE,Total Electric Industry,8.94,7.64,6.0,0.0,7.52
2010,NH,Total Electric Industry,16.32,14.25,12.76,0.0,14.84
2010,NJ,Total Electric Industry,16.57,13.89,11.81,11.73,14.68
2010,NM,Total Electric Industry,10.52,8.57,6.01,0.0,8.4
2010,NV,Total Electric Industry,12.36,9.79,7.37,9.4,9.73
2010,NY,Total Electric Industry,18.74,16.31,8.79,13.74,16.41
2010,OH,Total Electric Industry,11.31,9.73,6.4,8.62,9.14
2010,OK,Total Electric Industry,9.14,7.45,5.35,0.0,7.59
2010,OR,Total Electric Industry,8.87,7.59,5.4,6.99,7.56
2010,PA,Total Electric Industry,12.7,10.1,7.66,7.91,10.31
2010,RI,Total Electric Industry,15.92,13.1,11.83,13.73,14.07
2010,SC,Total Electric Industry,10.5,8.9,5.74,0.0,8.49
2010,SD,Total Electric Industry,8.97,7.55,6.07,0.0,7.82
2010,TN,Total Electric Industry,9.23,9.66,6.58,11.09,8.61
2010,TX,Total Electric Industry,11.6,9.19,6.44,9.82,9.34
2010,UT,Total Electric Industry,8.71,7.15,4.93,8.69,6.94
2010,VA,Total Electric Industry,10.45,7.65,6.66,7.7,8.69
2010,VT,Total Electric Industry,15.57,13.44,9.53,0.0,13.24
2010,WA,Total Electric Industry,8.04,7.37,4.08,7.42,6.66
2010,WI,Total Electric Industry,12.65,9.98,6.85,0.0,9.78
2010,WV,Total Electric Industry,8.79,7.66,5.86,8.33,7.45
2010,WY,Total Electric Industry,8.77,7.42,4.98,0.0,6.2
2010,US,Total Electric Industry,11.54,10.19,6.77,10.56,9.83
2010,AK,Full-Service Providers,16.26,13.95,14.14,0.0,14.76
2010,AL,Full-Service Providers,10.67,10.18,6.01,0.0,8.89
2010,AR,Full-Service Providers,8.86,7.31,5.44,11.33,7.28
2010,AZ,Full-Service Providers,10.97,9.47,6.63,0.0,9.69
2010,CA,Full-Service Providers,14.74,13.22,9.79,8.87,13.16
2010,CO,Full-Service Providers,11.04,9.13,6.9,9.34,9.15
2010,CT,Full-Service Providers,19.47,16.48,12.05,11.16,18.15
2010,DC,Full-Service Providers,14.02,14.92,0.0,0.0,14.38
2010,DE,Full-Service Providers,13.78,13.42,10.8,0.0,13.25
2010,FL,Full-Service Providers,11.44,9.76,8.85,8.58,10.58
2010,GA,Full-Service Providers,10.07,9.06,6.22,7.46,8.87
2010,HI,Full-Service Providers,28.1,25.93,21.94,0.0,25.12
2010,IA,Full-Service Providers,10.42,7.91,5.36,0.0,7.66
2010,ID,Full-Service Providers,7.99,6.64,5.15,0.0,6.54
2010,IL,Full-Service Providers,11.52,9.83,6.04,7.33,10.57
2010,IN,Full-Service Providers,9.56,8.38,5.87,9.21,7.67
2010,KS,Full-Service Providers,10.03,8.25,6.23,0.0,8.35
2010,KY,Full-Service Providers,8.57,7.88,5.05,0.0,6.73
2010,LA,Full-Service Providers,8.98,8.5,5.84,9.46,7.8
2010,MA,Full-Service Providers,14.31,14.3,12.22,0.0,14.01
2010,MD,Full-Service Providers,14.35,12.26,9.45,0.0,13.74
2010,ME,Full-Service Providers,15.47,13.06,12.27,0.0,14.12
2010,MI,Full-Service Providers,12.46,9.95,7.07,10.65,10.07
2010,MN,Full-Service Providers,10.59,8.38,6.29,7.77,8.41
2010,MO,Full-Service Providers,9.08,7.5,5.5,6.14,7.78
2010,MS,Full-Service Providers,9.87,9.32,6.32,0.0,8.59
2010,MT,Full-Service Providers,9.16,8.61,6.19,0.0,8.46
2010,NC,Full-Service Providers,10.12,8.16,6.17,7.09,8.67
2010,ND,Full-Service Providers,8.13,7.21,5.81,0.0,7.11
2010,NE,Full-Service Providers,8.94,7.63,6.0,0.0,7.52
2010,NH,Full-Service Providers,16.32,14.54,13.14,0.0,15.48
2010,NJ,Full-Service Providers,16.58,14.63,10.47,0.0,15.61
2010,NM,Full-Service Providers,10.52,8.57,6.01,0.0,8.4
2010,NV,Full-Service Providers,12.36,9.85,7.58,9.4,9.91
2010,NY,Full-Service Providers,18.51,17.48,9.28,17.89,17.56
2010,OH,Full-Service Providers,11.31,9.89,6.1,10.88,9.32
2010,OK,Full-Service Providers,9.14,7.45,5.35,0.0,7.59
2010,OR,Full-Service Providers,8.87,7.62,5.44,6.99,7.63
2010,PA,Full-Service Providers,12.68,10.43,7.67,7.74,10.6
2010,RI,Full-Service Providers,15.93,13.38,12.32,0.0,14.8
2010,SC,Full-Service Providers,10.5,8.9,5.74,0.0,8.49
2010,SD,Full-Service Providers,8.97,7.55,6.07,0.0,7.82
2010,TN,Full-Service Providers,9.23,9.66,6.58,11.09,8.61
2010,TX,Full-Service Providers,11.6,9.19,6.44,9.82,9.34
2010,UT,Full-Service Providers,8.71,7.15,4.93,8.69,6.94
2010,VA,Full-Service Providers,10.45,7.65,6.66,7.7,8.69
2010,VT,Full-Service Providers,15.57,13.44,9.53,0.0,13.24
2010,WA,Full-Service Providers,8.04,7.38,3.98,7.42,6.7
2010,WI,Full-Service Providers,12.65,9.98,6.85,0.0,9.78
2010,WV,Full-Service Providers,8.79,7.66,5.86,8.33,7.45
2010,WY,Full-Service Providers,8.77,7.42,4.98,0.0,6.2
2010,US,Full-Service Providers,11.44,9.82,6.49,9.55,9.67
2010,CA,Restructured Retail Service Providers,20.44,11.7,9.88,7.47,10.95
2010,CT,Restructured Retail Service Providers,18.7,16.44,15.33,12.2,16.75
2010,DC,Restructured Retail Service Providers,13.82,13.16,7.74,10.95,12.94
2010,DE,Restructured Retail Service Providers,15.01,9.93,8.55,0.0,9.56
2010,ID,Restructured Retail Service Providers,0.0,0.0,0.0,0.0,0.0
2010,IL,Restructured Retail Service Providers,15.8,8.11,6.95,6.7,7.45
2010,MA,Restructured Retail Service Providers,16.96,14.72,14.25,6.4,14.57
2010,MD,Restructured Retail Service Providers,13.96,11.55,9.6,9.89,11.43
2010,ME,Restructured Retail Service Providers,15.72,12.51,9.14,0.0,12.82
2010,MI,Restructured Retail Service Providers,12.58,8.79,7.16,0.0,7.95
2010,MT,Restructured Retail Service Providers,9.25,6.82,5.09,0.0,5.2
2010,NH,Restructured Retail Service Providers,16.43,13.81,12.62,0.0,13.28
2010,NJ,Restructured Retail Service Providers,15.49,13.25,12.26,11.73,13.05
2010,NV,Restructured Retail Service Providers,0.0,7.74,5.18,0.0,5.67
2010,NY,Restructured Retail Service Providers,20.03,15.53,8.52,13.25,15.03
2010,OH,Restructured Retail Service Providers,11.32,9.48,6.87,8.0,8.77
2010,OR,Restructured Retail Service Providers,0.0,6.6,4.93,0.0,5.43
2010,PA,Restructured Retail Service Providers,12.89,9.49,7.63,9.04,9.32
2010,RI,Restructured Retail Service Providers,14.33,12.79,11.6,13.73,12.49
2010,WA,Restructured Retail Service Providers,0.0,5.41,5.1,0.0,5.11
2010,US,Restructured Retail Service Providers,15.29,12.21,8.56,11.03,11.23
2010,CA,Energy-Only Providers,10.07,7.1,6.71,6.65,6.96
2010,CT,Energy-Only Providers,10.3,10.03,10.34,8.13,10.14
2010,DC,Energy-Only Providers,10.65,9.57,6.44,8.0,9.44
2010,DE,Energy-Only Providers,10.81,8.78,8.04,0.0,8.57
2010,ID,Energy-Only Providers,0.0,0.0,0.0,0.0,0.0
2010,IL,Energy-Only Providers,11.83,6.32,5.99,5.51,6.13
2010,MA,Energy-Only Providers,9.32,9.29,9.26,5.65,9.23
2010,MD,Energy-Only Providers,10.45,9.2,8.47,8.54,9.18
2010,ME,Energy-Only Providers,8.86,8.11,7.04,0.0,8.11
2010,MI,Energy-Only Providers,6.51,6.5,5.86,0.0,6.17
2010,MT,Energy-Only Providers,5.58,4.55,4.56,0.0,4.56
2010,NH,Energy-Only Providers,9.07,8.29,8.18,0.0,8.24
2010,NJ,Energy-Only Providers,10.69,9.17,8.58,8.71,9.06
2010,NV,Energy-Only Providers,0.0,6.71,5.0,0.0,5.34
2010,NY,Energy-Only Providers,10.32,9.01,5.57,8.94,8.7
2010,OH,Energy-Only Providers,6.53,6.07,5.42,4.87,5.89
2010,OR,Energy-Only Providers,0.0,4.18,4.45,0.0,4.37
2010,PA,Energy-Only Providers,9.21,7.81,6.99,7.86,7.72
2010,RI,Energy-Only Providers,8.17,8.51,8.28,8.96,8.45
2010,WA,Energy-Only Providers,0.0,4.56,4.56,0.0,4.56
2010,US,Energy-Only Providers,8.88,8.21,6.62,8.05,7.73
2010,CA,Delivery-Only Service,10.37,4.6,3.17,0.82,3.99
2010,CT,Delivery-Only Service,8.41,6.4,4.99,4.07,6.62
2010,DC,Delivery-Only Service,3.18,3.59,1.31,2.95,3.5
2010,DE,Delivery-Only Service,4.2,1.15,0.52,0.0,1.0
2010,ID,Delivery-Only Service,0.0,0.0,0.0,0.0,0.0
2010,IL,Delivery-Only Service,3.97,1.8,0.96,1.19,1.32
2010,MA,Delivery-Only Service,7.65,5.43,4.99,0.75,5.34
2010,MD,Delivery-Only Service,3.5,2.35,1.14,1.35,2.25
2010,ME,Delivery-Only Service,6.86,4.39,2.1,0.0,4.71
2010,MI,Delivery-Only Service,6.08,2.29,1.29,0.0,1.77
2010,MT,Delivery-Only Service,3.67,2.27,0.53,0.0,0.64
2010,NH,Delivery-Only Service,7.36,5.51,4.44,0.0,5.04
2010,NJ,Delivery-Only Service,4.81,4.08,3.68,3.02,3.99
2010,NV,Delivery-Only Service,0.0,1.02,0.17,0.0,0.34
2010,NY,Delivery-Only Service,9.71,6.51,2.95,4.31,6.32
2010,OH,Delivery-Only Service,4.79,3.41,1.46,3.13,2.88
2010,OR,Delivery-Only Service,0.0,2.42,0.48,0.0,1.06
2010,PA,Delivery-Only Service,3.68,1.68,0.64,1.18,1.6
2010,RI,Delivery-Only Service,6.16,4.28,3.32,4.77,4.04
2010,WA,Delivery-Only Service,0.0,0.85,0.54,0.0,0.55
2010,US,Delivery-Only Service,6.41,3.99,1.93,2.98,3.5
2009,AK,Total Electric Industry,17.14,14.46,13.15,0.0,15.09
2009,AL,Total Electric Industry,10.66,10.05,5.96,0.0,8.83
2009,AR,Total Electric Industry,9.14,7.56,5.76,12.32,7.57
2009,AZ,Total Electric Industry,10.73,9.35,6.65,0.0,9.56
2009,CA,Total Electric Industry,14.74,13.27,10.42,8.35,13.24
2009,CO,Total Electric Industry,10.0,8.15,6.39,8.14,8.31
2009,CT,Total Electric Industry,20.33,16.87,14.99,11.95,18.07
2009,DC,Total Electric Industry,13.73,13.26,8.38,13.12,13.23
2009,DE,Total Electric Industry,14.07,12.03,9.51,0.0,12.2
2009,FL,Total Electric Industry,12.39,10.77,9.32,10.48,11.49
2009,GA,Total Electric Industry,10.13,8.94,6.12,7.03,8.81
2009,HI,Total Electric Industry,24.2,21.86,18.14,0.0,21.21
2009,IA,Total Electric Industry,9.99,7.55,5.27,0.0,7.37
2009,ID,Total Electric Industry,7.8,6.49,5.17,0.0,6.51
2009,IL,Total Electric Industry,11.27,9.05,7.01,8.39,9.15
2009,IN,Total Electric Industry,9.5,8.32,5.81,9.65,7.62
2009,KS,Total Electric Industry,9.53,7.87,6.1,0.0,7.98
2009,KY,Total Electric Industry,8.37,7.63,4.92,0.0,6.52
2009,LA,Total Electric Industry,8.1,7.69,5.25,10.09,7.06
2009,MA,Total Electric Industry,16.87,15.37,14.07,6.21,15.45
2009,MD,Total Electric Industry,14.98,11.98,9.96,10.5,13.09
2009,ME,Total Electric Industry,15.64,12.6,10.03,0.0,13.12
2009,MI,Total Electric Industry,11.6,9.24,6.98,10.79,9.4
2009,MN,Total Electric Industry,10.04,7.92,6.26,7.73,8.14
2009,MO,Total Electric Industry,8.54,6.96,5.42,5.83,7.35
2009,MS,Total Electric Industry,10.22,9.5,6.61,0.0,8.85
2009,MT,Total Electric Industry,8.94,8.32,5.46,0.0,7.58
2009,NC,Total Electric Industry,9.99,7.98,5.99,6.83,8.48
2009,ND,Total Electric Industry,7.58,6.81,5.25,0.0,6.63
2009,NE,Total Electric Industry,8.52,7.33,5.75,0.0,7.21
2009,NH,Total Electric Industry,16.39,14.36,13.73,0.0,15.09
2009,NJ,Total Electric Industry,16.31,13.84,11.89,12.5,14.53
2009,NM,Total Electric Industry,10.02,8.4,5.72,0.0,8.09
2009,NV,Total Electric Industry,12.86,10.64,7.97,9.95,10.36
2009,NY,Total Electric Industry,17.5,15.48,8.37,13.13,15.44
2009,OH,Total Electric Industry,10.67,9.65,6.72,10.73,9.02
2009,OK,Total Electric Industry,8.49,6.76,4.82,0.0,6.94
2009,OR,Total Electric Industry,8.68,7.5,5.4,6.83,7.47
2009,PA,Total Electric Industry,11.65,9.55,7.21,7.77,9.6
2009,RI,Total Electric Industry,15.6,13.66,12.22,0.0,14.22
2009,SC,Total Electric Industry,10.44,8.74,5.79,0.0,8.42
2009,SD,Total Electric Industry,8.49,7.14,5.65,0.0,7.39
2009,TN,Total Electric Industry,9.32,9.61,6.76,10.69,8.69
2009,TX,Total Electric Industry,12.38,9.66,6.74,9.83,9.86
2009,UT,Total Electric Industry,8.48,6.96,4.81,8.31,6.77
2009,VA,Total Electric Industry,10.61,8.06,6.91,8.42,8.93
2009,VT,Total Electric Industry,14.9,12.93,9.21,0.0,12.75
2009,WA,Total Electric Industry,7.67,6.97,4.4,5.91,6.59
2009,WI,Total Electric Industry,11.94,9.57,6.73,0.0,9.38
2009,WV,Total Electric Industry,7.9,6.77,5.24,7.56,6.65
2009,WY,Total Electric Industry,8.58,7.28,4.83,0.0,6.08
2009,US,Total Electric Industry,11.51,10.16,6.83,10.66,9.82
2009,AK,Full-Service Providers,17.14,14.46,13.15,0.0,15.09
2009,AL,Full-Service Providers,10.66,10.05,5.96,0.0,8.83
2009,AR,Full-Service Providers,9.14,7.56,5.76,12.32,7.57
2009,AZ,Full-Service Providers,10.73,9.35,6.65,0.0,9.56
2009,CA,Full-Service Providers,14.74,13.35,10.39,9.05,13.36
2009,CO,Full-Service Providers,10.0,8.15,6.39,8.14,8.31
2009,CT,Full-Service Providers,20.36,17.55,13.01,0.0,19.12
2009,DC,Full-Service Providers,13.68,15.12,0.0,0.0,14.38
2009,DE,Full-Service Providers,14.04,13.89,10.93,0.0,13.56
2009,FL,Full-Service Providers,12.39,10.77,9.32,10.48,11.49
2009,GA,Full-Service Providers,10.13,8.94,6.12,7.03,8.81
2009,HI,Full-Service Providers,24.2,21.86,18.14,0.0,21.21
2009,IA,Full-Service Providers,9.99,7.55,5.27,0.0,7.37
2009,ID,Full-Service Providers,7.8,6.49,5.17,0.0,6.51
2009,IL,Full-Service Providers,11.27,9.76,5.93,7.8,10.39
2009,IN,Full-Service Providers,9.5,8.32,5.81,9.65,7.62
2009,KS,Full-Service Providers,9.53,7.87,6.1,0.0,7.98
2009,KY,Full-Service Providers,8.37,7.63,4.92,0.0,6.52
2009,LA,Full-Service Providers,8.1,7.69,5.25,10.09,7.06
2009,MA,Full-Service Providers,16.66,16.21,13.53,0.0,16.07
2009,MD,Full-Service Providers,14.95,12.59,9.33,0.0,14.22
2009,ME,Full-Service Providers,16.16,12.93,12.22,0.0,14.46
2009,MI,Full-Service Providers,11.6,9.24,6.98,10.79,9.45
2009,MN,Full-Service Providers,10.04,7.92,6.26,7.73,8.14
2009,MO,Full-Service Providers,8.54,6.96,5.42,5.83,7.35
2009,MS,Full-Service Providers,10.22,9.5,6.61,0.0,8.85
2009,MT,Full-Service Providers,8.94,8.38,6.01,0.0,8.22
2009,NC,Full-Service Providers,9.99,7.98,5.99,6.83,8.48
2009,ND,Full-Service Providers,7.58,6.81,5.25,0.0,6.63
2009,NE,Full-Service Providers,8.52,7.33,5.75,0.0,7.21
2009,NH,Full-Service Providers,16.36,13.97,14.11,0.0,15.17
2009,NJ,Full-Service Providers,16.31,14.59,11.7,10.76,15.34
2009,NM,Full-Service Providers,10.02,8.4,5.72,0.0,8.09
2009,NV,Full-Service Providers,12.86,10.64,8.21,9.95,10.56
2009,NY,Full-Service Providers,17.16,16.21,8.62,14.97,16.25
2009,OH,Full-Service Providers,10.63,9.64,6.76,10.73,9.07
2009,OK,Full-Service Providers,8.49,6.76,4.82,0.0,6.94
2009,OR,Full-Service Providers,8.68,7.53,5.26,6.83,7.53
2009,PA,Full-Service Providers,11.6,9.52,7.16,7.73,9.62
2009,RI,Full-Service Providers,15.6,14.1,12.83,0.0,14.77
2009,SC,Full-Service Providers,10.44,8.74,5.79,0.0,8.42
2009,SD,Full-Service Providers,8.49,7.14,5.65,0.0,7.39
2009,TN,Full-Service Providers,9.32,9.61,6.76,10.69,8.69
2009,TX,Full-Service Providers,12.38,9.66,6.74,9.83,9.86
2009,UT,Full-Service Providers,8.48,6.96,4.81,8.31,6.77
2009,VA,Full-Service Providers,10.61,8.06,6.91,8.42,8.93
2009,VT,Full-Service Providers,14.9,12.93,9.21,0.0,12.75
2009,WA,Full-Service Providers,7.67,6.98,4.4,5.91,6.72
2009,WI,Full-Service Providers,11.94,9.57,6.73,0.0,9.38
2009,WV,Full-Service Providers,7.9,6.77,5.24,7.56,6.65
2009,WY,Full-Service Providers,8.58,7.28,4.83,0.0,6.08
2009,US,Full-Service Providers,11.43,9.82,6.57,9.17,9.67
2009,CA,Restructured Retail Service Providers,15.39,12.34,10.59,7.41,11.54
2009,CT,Restructured Retail Service Providers,20.12,16.52,15.82,11.95,16.72
2009,DC,Restructured Retail Service Providers,15.21,12.82,8.38,13.12,12.72
2009,DE,Restructured Retail Service Providers,15.8,10.45,8.65,0.0,9.79
2009,ID,Restructured Retail Service Providers,0.0,0.0,0.0,0.0,0.0
2009,IL,Restructured Retail Service Providers,11.24,8.37,7.17,8.41,7.68
2009,MA,Restructured Retail Service Providers,18.55,14.68,14.27,6.2,14.69
2009,MD,Restructured Retail Service Providers,15.78,11.72,10.09,10.5,11.56
2009,ME,Restructured Retail Service Providers,15.63,12.6,10.01,0.0,13.11
2009,MI,Restructured Retail Service Providers,11.48,9.35,7.07,0.0,8.41
2009,MT,Restructured Retail Service Providers,8.97,6.79,5.09,0.0,5.19
2009,NH,Restructured Retail Service Providers,19.11,16.04,13.41,0.0,14.74
2009,NJ,Restructured Retail Service Providers,16.35,12.67,11.98,12.6,12.48
2009,NV,Restructured Retail Service Providers,0.0,8.3,6.05,0.0,6.05
2009,NY,Restructured Retail Service Providers,19.64,14.96,8.23,12.92,14.44
2009,OH,Restructured Retail Service Providers,11.39,9.78,6.48,0.0,8.53
2009,OR,Restructured Retail Service Providers,0.0,6.52,6.18,0.0,6.25
2009,PA,Restructured Retail Service Providers,13.98,9.72,7.75,9.76,9.41
2009,RI,Restructured Retail Service Providers,16.05,12.93,11.73,0.0,12.6
2009,VA,Restructured Retail Service Providers,14.13,8.0,0.0,0.0,14.06
2009,WA,Restructured Retail Service Providers,0.0,5.08,4.41,0.0,4.42
2009,US,Restructured Retail Service Providers,16.98,12.54,8.85,11.36,11.48
2009,CA,Energy-Only Providers,8.37,7.74,7.63,6.64,7.68
2009,CT,Energy-Only Providers,11.17,10.27,10.95,8.65,10.49
2009,DC,Energy-Only Providers,12.26,9.34,7.14,10.26,9.33
2009,DE,Energy-Only Providers,11.63,9.44,8.22,0.0,8.97
2009,ID,Energy-Only Providers,0.0,0.0,0.0,0.0,0.0
2009,IL,Energy-Only Providers,7.63,6.67,6.21,7.22,6.4
2009,MA,Energy-Only Providers,11.78,9.79,9.85,5.26,9.93
2009,MD,Energy-Only Providers,12.17,9.51,8.92,9.28,9.5
2009,ME,Energy-Only Providers,9.03,8.42,7.99,0.0,8.55
2009,MI,Energy-Only Providers,6.28,7.26,5.97,0.0,6.73
2009,MT,Energy-Only Providers,5.4,4.59,4.61,0.0,4.61
2009,NH,Energy-Only Providers,10.62,10.26,9.22,0.0,9.72
2009,NJ,Energy-Only Providers,10.91,8.94,8.5,9.72,8.83
2009,NV,Energy-Only Providers,0.0,7.09,5.78,0.0,5.78
2009,NY,Energy-Only Providers,10.35,9.04,5.55,9.25,8.7
